YEAR,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1998,mohlm001,scoring,84,67,23,34,1,2,2,0,35,13,3,11,2,2,0,2,0
1998,montj002,empty,129,118,28,46,6,0,4,0,4,10,0,28,0,1,0,0,0
1998,montj002,loaded,12,10,4,4,0,0,0,0,12,2,0,1,2,0,0,0,0
1998,montj002,menon,118,102,30,46,4,0,4,0,30,12,2,26,6,1,2,1,0
1998,montj002,scoring,65,55,16,28,3,0,3,0,28,8,2,12,3,1,0,1,0
1998,moort001,empty,139,135,41,57,10,0,2,0,2,4,0,16,0,0,0,0,0
1998,moort001,loaded,9,6,3,3,0,0,0,0,9,2,0,0,2,0,0,1,0
1998,moort001,menon,138,120,37,55,9,0,3,0,36,13,3,19,4,1,1,3,0
1998,moort001,scoring,94,80,22,32,4,0,2,0,33,10,3,14,4,1,0,3,0
1998,morgm001,empty,315,295,88,159,14,3,17,0,17,15,0,40,0,5,0,0,0
1998,morgm001,loaded,17,16,5,8,1,1,0,0,11,1,0,3,1,0,0,0,0
1998,morgm001,menon,209,176,50,78,14,1,4,0,38,24,2,20,19,3,3,3,0
1998,morgm001,scoring,133,107,22,35,8,1,1,0,32,20,2,17,7,2,1,3,0
1998,morma001,empty,66,58,17,32,1,1,4,0,4,8,0,12,0,0,0,0,0
1998,morma001,loaded,7,5,1,1,0,0,0,0,4,2,0,3,0,0,0,0,0
1998,morma001,menon,62,55,16,23,4,0,1,0,19,6,1,11,4,0,0,1,0
1998,morma001,scoring,39,34,12,18,3,0,1,0,18,4,1,8,1,0,0,1,0
1998,morrm001,empty,265,245,61,88,11,2,4,0,4,19,0,50,0,1,0,0,0
1998,morrm001,loaded,13,10,1,2,1,0,0,0,5,1,0,3,3,1,0,1,0
1998,morrm001,menon,203,171,40,61,9,0,4,0,29,23,6,29,15,2,6,1,0
1998,morrm001,scoring,124,103,19,28,6,0,1,0,23,18,6,24,7,2,0,1,0
1998,moyej001,empty,575,542,138,222,37,1,15,0,15,25,0,102,0,8,0,0,0
1998,moyej001,loaded,9,8,3,8,2,0,1,1,12,0,0,1,0,0,0,1,0
1998,moyej001,menon,399,373,96,151,27,2,8,1,72,17,2,56,18,2,4,3,0
1998,moyej001,scoring,231,214,48,80,13,2,5,1,60,11,2,35,9,2,1,3,0
1998,mulht001,empty,237,216,47,74,12,0,5,0,5,17,0,40,0,4,0,0,0
1998,mulht001,loaded,14,10,2,2,0,0,0,0,6,2,0,0,2,0,0,2,0
1998,mulht001,menon,239,209,53,65,6,0,2,0,39,22,7,32,9,0,5,3,0
1998,mulht001,scoring,145,124,25,32,4,0,1,0,35,18,7,19,5,0,0,3,0
1998,mullg001,empty,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,mullg001,menon,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1998,munob001,empty,23,20,8,12,1,0,1,0,1,2,0,2,0,1,0,0,0
1998,munob001,loaded,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1998,munob001,menon,35,27,10,23,4,0,3,0,14,4,0,4,2,0,1,3,0
1998,munob001,scoring,22,16,6,14,2,0,2,0,12,3,0,0,1,0,0,3,0
1998,munom001,empty,85,79,19,28,5,2,0,0,0,6,0,13,0,0,0,0,0
1998,munom001,loaded,4,4,2,2,0,0,0,0,4,0,0,0,1,0,0,0,0
1998,munom001,menon,104,91,34,50,8,1,2,0,33,10,2,11,6,1,1,1,0
1998,munom001,scoring,66,55,22,33,5,0,2,0,30,8,2,4,4,1,1,1,0
1998,mussm001,empty,509,479,113,179,18,0,16,0,16,27,0,106,0,3,0,0,0
1998,mussm001,loaded,8,8,2,3,1,0,0,0,5,0,0,5,0,0,0,0,0
1998,mussm001,menon,326,301,76,119,21,2,6,0,63,14,3,69,16,1,6,3,1
1998,mussm001,scoring,189,173,43,71,11,1,5,0,58,10,3,50,1,1,2,3,0
1998,myerm001,empty,94,80,20,26,1,1,1,0,1,11,0,20,0,3,0,0,0
1998,myerm001,loaded,6,4,3,7,1,0,1,1,10,1,0,0,1,0,0,1,0
1998,myerm001,menon,117,97,24,41,3,1,4,1,29,11,1,20,9,3,4,2,0
1998,myerm001,scoring,70,58,15,28,2,1,3,1,27,7,1,14,3,2,1,2,0
1998,myerr001,empty,113,103,30,48,9,0,3,0,3,9,0,21,0,1,0,0,0
1998,myerr001,loaded,11,10,1,1,0,0,0,0,3,1,0,3,0,0,0,0,0
1998,myerr001,menon,141,118,29,43,5,0,3,0,26,17,5,20,4,1,4,1,0
1998,myerr001,scoring,84,68,16,24,2,0,2,0,23,13,5,12,1,1,1,1,0
1998,myerr002,empty,43,38,12,14,2,0,0,0,0,5,0,6,0,0,0,0,0
1998,myerr002,menon,39,38,14,25,2,0,3,0,13,1,0,9,1,0,0,0,0
1998,myerr002,scoring,20,20,6,10,1,0,1,0,8,0,0,6,1,0,0,0,0
1998,nagyc001,empty,537,498,143,244,29,3,22,0,22,34,0,72,0,5,0,0,0
1998,nagyc001,loaded,24,21,9,16,1,0,2,2,22,2,0,1,1,0,0,1,0
1998,nagyc001,menon,393,342,107,170,23,2,12,2,99,32,12,48,18,4,8,6,1
1998,nagyc001,scoring,233,192,55,85,7,1,7,2,82,27,12,30,8,4,4,6,0
1998,nauld001,empty,71,66,14,22,4,2,0,0,0,5,0,12,0,0,0,0,0
1998,nauld001,menon,33,27,11,23,1,1,3,0,13,5,1,3,2,0,0,1,0
1998,nauld001,scoring,24,19,7,14,1,0,2,0,10,4,1,3,1,0,0,1,0
1998,navaj001,empty,418,372,118,199,19,1,20,0,20,42,0,43,0,4,0,0,0
1998,navaj001,loaded,14,11,5,6,1,0,0,0,14,0,0,0,1,1,0,2,0
1998,navaj001,menon,384,336,105,154,19,0,10,0,104,35,1,28,20,3,3,7,0
1998,navaj001,scoring,226,194,59,79,8,0,4,0,88,21,1,20,7,2,2,7,0
1998,neagd001,empty,522,485,118,184,21,3,13,0,13,33,0,104,0,4,0,0,0
1998,neagd001,loaded,9,8,3,6,0,0,1,1,9,1,0,2,0,0,0,0,0
1998,neagd001,menon,339,300,78,130,12,2,12,1,73,27,3,61,21,2,7,3,0
1998,neagd001,scoring,180,155,38,60,8,1,4,1,56,18,3,35,7,2,2,3,0
1998,nelsj001,empty,95,83,21,31,1,3,1,0,1,9,0,16,0,3,0,0,0
1998,nelsj001,loaded,9,8,1,2,1,0,0,0,3,0,0,3,0,0,0,1,0
1998,nelsj001,menon,97,75,23,31,8,0,0,0,15,13,4,19,0,5,1,3,0
1998,nelsj001,scoring,62,42,13,18,5,0,0,0,15,12,4,9,0,5,0,3,0
1998,nen-r001,empty,205,198,37,51,6,1,2,0,2,6,0,69,0,1,0,0,0
1998,nen-r001,loaded,9,7,1,1,0,0,0,0,4,0,0,1,0,0,0,2,0
1998,nen-r001,menon,152,129,22,31,3,0,2,0,20,19,5,41,2,0,2,2,0
1998,nen-r001,scoring,101,84,13,16,0,0,1,0,18,15,5,28,0,0,0,2,0
1998,nitkc001,empty,123,111,25,41,7,0,3,0,3,10,0,25,0,2,0,0,0
1998,nitkc001,loaded,15,12,1,1,0,0,0,0,5,0,0,1,1,2,0,1,0
1998,nitkc001,menon,127,104,24,32,3,1,1,0,20,13,2,19,6,4,4,2,0
1998,nitkc001,scoring,92,75,15,22,2,1,1,0,19,12,2,12,4,3,0,2,0
1998,nomoh001,empty,380,334,74,132,10,3,14,0,14,43,0,91,0,3,0,0,0
1998,nomoh001,loaded,24,18,4,4,0,0,0,0,15,6,0,5,1,0,0,0,0
1998,nomoh001,menon,307,242,56,82,11,0,5,0,58,51,2,76,9,1,8,5,0
1998,nomoh001,scoring,202,154,34,51,8,0,3,0,52,38,2,54,4,1,4,5,0
1998,nunev001,empty,12,11,3,4,1,0,0,0,0,1,0,1,0,0,0,0,0
1998,nunev001,menon,13,11,4,4,0,0,0,0,4,1,0,1,0,0,0,1,0
1998,nunev001,scoring,8,6,3,3,0,0,0,0,4,1,0,0,0,0,0,1,0
1998,nye-r001,empty,4,4,1,2,1,0,0,0,0,0,0,3,0,0,0,0,0
1998,nye-r001,menon,2,2,2,5,0,0,1,0,3,0,0,0,0,0,0,0,0
1998,nye-r001,scoring,2,2,2,5,0,0,1,0,3,0,0,0,0,0,0,0,0
1998,ogeac001,empty,168,155,42,69,10,1,5,0,5,9,0,31,0,4,0,0,0
1998,ogeac001,loaded,12,10,3,3,0,0,0,0,7,1,0,3,0,0,0,1,0
1998,ogeac001,menon,139,116,32,52,2,3,4,0,37,16,1,12,3,3,1,3,0
1998,ogeac001,scoring,93,76,23,38,2,2,3,0,34,12,1,10,0,2,0,3,0
1998,ojalk001,empty,271,239,73,119,16,3,8,0,8,30,0,35,0,2,0,0,0
1998,ojalk001,loaded,15,14,6,11,0,1,1,1,14,0,0,2,0,1,0,0,0
1998,ojalk001,menon,283,240,55,90,13,2,6,1,60,29,4,40,13,2,10,2,0
1998,ojalk001,scoring,164,136,32,50,5,2,3,1,49,19,4,22,3,2,5,2,0
1998,olivd001,empty,379,350,115,185,32,1,12,0,12,27,0,40,0,2,0,0,0
1998,olivd001,loaded,21,19,5,8,3,0,0,0,15,1,0,5,1,0,0,1,0
1998,olivd001,menon,370,307,89,128,21,0,6,0,84,39,2,47,11,8,8,8,0
1998,olivd001,scoring,253,207,57,81,15,0,3,0,75,29,2,38,4,5,4,8,0
1998,olivo001,empty,437,384,109,181,15,3,17,0,17,50,0,71,0,3,0,0,0
1998,olivo001,loaded,13,11,3,3,0,0,0,0,8,1,0,2,2,0,0,1,0
1998,olivo001,menon,368,315,80,105,17,1,2,0,62,41,1,41,26,2,6,4,0
1998,olivo001,scoring,225,187,45,59,9,1,1,0,57,30,1,24,14,1,3,4,0
1998,olsog001,empty,153,143,33,50,7,2,2,0,2,9,0,32,0,1,0,0,0
1998,olsog001,loaded,14,11,0,0,0,0,0,0,6,3,1,5,1,0,0,0,0
1998,olsog001,menon,128,108,23,34,3,1,2,0,22,16,1,23,7,0,3,1,0
1998,olsog001,scoring,83,67,14,22,2,0,2,0,21,14,1,17,2,0,1,1,0
1998,oquim001,empty,429,389,103,162,20,3,11,0,11,39,0,62,0,1,0,0,0
1998,oquim001,loaded,13,11,2,2,0,0,0,0,6,0,0,4,1,1,0,1,0
1998,oquim001,menon,348,315,107,177,20,1,16,0,98,18,1,50,18,4,5,6,0
1998,oquim001,scoring,193,170,52,75,14,0,3,0,67,11,1,25,8,3,3,6,0
1998,orosj001,empty,134,118,22,33,2,0,3,0,3,15,0,28,0,1,0,0,0
1998,orosj001,loaded,23,23,6,10,1,0,1,1,11,0,0,8,2,0,0,0,0
1998,orosj001,menon,109,90,24,38,5,0,3,1,23,13,1,22,3,0,4,2,0
1998,orosj001,scoring,79,64,13,24,2,0,3,1,23,12,1,17,2,0,1,2,0
1998,ortir001,empty,213,184,55,91,12,0,8,0,8,27,0,37,0,2,0,0,0
1998,ortir001,loaded,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1998,ortir001,menon,181,151,35,58,14,0,3,0,35,19,1,38,8,2,5,4,0
1998,ortir001,scoring,103,80,18,29,8,0,1,0,28,16,1,21,0,1,2,4,0
1998,osbod001,empty,211,200,45,65,9,1,3,0,3,11,0,38,0,0,0,0,0
1998,osbod001,loaded,11,10,1,2,1,0,0,0,4,0,0,4,1,0,0,1,0
1998,osbod001,menon,147,128,39,73,8,1,8,0,39,11,2,22,6,1,3,4,0
1998,osbod001,scoring,83,70,17,33,5,1,3,0,28,8,2,14,2,0,1,4,0
1998,osuna002,empty,129,110,26,44,7,1,3,0,3,18,0,34,0,1,0,0,0
1998,osuna002,loaded,7,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1998,osuna002,menon,143,124,24,41,2,0,5,0,22,14,0,38,4,1,2,2,0
1998,osuna002,scoring,82,68,13,21,2,0,2,0,16,10,0,20,2,1,1,2,0
1998,painl001,empty,92,84,19,29,4,0,2,0,2,7,0,24,0,1,0,0,0
1998,painl001,loaded,16,14,2,2,0,0,0,0,6,1,0,6,0,0,0,1,0
1998,painl001,menon,115,85,23,34,2,0,3,0,18,21,3,15,4,3,4,2,0
1998,painl001,scoring,81,54,9,13,1,0,1,0,14,20,3,11,1,3,2,2,0
1998,palld001,empty,76,73,28,48,5,0,5,0,5,3,0,12,0,0,0,0,0
1998,palld001,loaded,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1998,palld001,menon,65,56,14,17,3,0,0,0,10,4,2,14,5,1,3,1,0
1998,palld001,scoring,38,32,5,5,0,0,0,0,8,2,2,8,2,1,2,1,0
1998,panij001,empty,46,43,10,14,1,0,1,0,1,3,0,10,0,0,0,0,0
1998,panij001,loaded,5,4,1,1,0,0,0,0,2,0,0,1,0,1,0,0,0
1998,panij001,menon,37,32,5,12,1,0,2,0,7,2,0,6,4,3,0,0,0
1998,panij001,scoring,20,16,4,11,1,0,2,0,7,1,0,2,0,3,0,0,0
1998,parkc002,empty,535,482,113,174,25,3,10,0,10,49,0,106,0,4,0,0,0
1998,parkc002,loaded,34,30,6,7,1,0,0,0,14,1,0,10,3,0,0,3,0
1998,parkc002,menon,411,335,86,122,18,0,6,0,70,48,1,85,25,7,11,10,0
1998,parkc002,scoring,254,201,42,58,10,0,2,0,57,31,1,55,14,4,8,10,0
1998,parqj001,empty,274,248,80,128,20,2,8,0,8,23,0,42,0,3,0,0,0
1998,parqj001,loaded,17,15,7,12,5,0,0,0,20,2,0,3,0,0,0,0,0
1998,parqj001,menon,233,203,55,86,13,0,6,0,58,26,0,35,14,3,1,0,0
1998,parqj001,scoring,143,120,33,56,11,0,4,0,54,20,0,20,4,2,1,0,0
1998,parrs001,empty,241,221,53,79,12,1,4,0,4,16,0,39,0,4,0,0,0
1998,parrs001,loaded,6,6,2,5,0,0,1,1,6,0,0,3,0,0,0,0,0
1998,parrs001,menon,180,156,36,59,6,1,5,1,37,16,3,38,3,0,7,1,0
1998,parrs001,scoring,105,90,19,33,3,1,3,1,32,12,3,23,1,0,2,1,0
1998,patrb001,empty,178,163,43,73,11,2,5,0,5,15,0,27,0,0,0,0,0
1998,patrb001,loaded,15,13,4,5,1,0,0,0,10,1,0,3,1,0,0,1,0
1998,patrb001,menon,156,135,40,67,11,2,4,0,43,14,1,22,10,0,4,3,0
1998,patrb001,scoring,101,85,23,36,6,2,1,0,35,11,1,15,2,0,2,3,0
1998,pattb001,empty,53,50,19,28,4,1,1,0,1,3,0,10,0,0,0,0,0
1998,pattb001,loaded,6,5,2,3,1,0,0,0,5,0,0,1,0,0,0,1,0
1998,pattb001,menon,54,42,17,25,3,1,1,0,18,9,3,7,1,0,1,2,0
1998,pattb001,scoring,36,26,12,19,2,1,1,0,17,8,3,4,0,0,0,2,0
1998,pattd001,empty,142,136,38,71,6,3,7,0,7,5,0,20,0,1,0,0,0
1998,pattd001,loaded,7,5,2,6,1,0,1,1,8,2,0,0,1,0,0,0,0
1998,pattd001,menon,115,98,26,44,6,0,4,1,26,14,2,13,10,1,1,1,0
1998,pattd001,scoring,66,55,14,27,4,0,3,1,23,9,2,4,6,1,0,1,0
1998,pavac001,empty,337,310,79,139,15,3,13,0,13,24,0,50,0,3,0,0,0
1998,pavac001,loaded,11,10,2,2,0,0,0,0,5,0,0,3,1,0,0,1,0
1998,pavac001,menon,243,208,51,80,12,1,5,0,49,19,1,33,9,5,5,6,0
1998,pavac001,scoring,142,121,33,52,7,0,4,0,44,10,1,15,4,4,1,6,0
1998,pavlr001,empty,27,24,7,12,2,0,1,0,1,2,0,5,0,1,0,0,0
1998,pavlr001,loaded,5,4,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0
1998,pavlr001,menon,36,32,9,16,2,1,1,0,8,3,1,3,1,0,0,1,0
1998,pavlr001,scoring,25,21,5,5,0,0,0,0,5,3,1,3,1,0,0,1,0
1998,pennb001,loaded,2,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0
1998,pennb001,menon,4,1,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0
1998,pennb001,scoring,3,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0
1998,perct001,empty,137,120,25,40,10,1,1,0,1,15,0,44,0,2,0,0,0
1998,perct001,loaded,11,9,3,4,1,0,0,0,7,2,0,3,0,0,0,0,0
1998,perct001,menon,150,122,20,36,4,0,4,0,33,22,4,43,0,1,3,2,0
1998,perct001,scoring,107,85,19,32,4,0,3,0,31,18,4,28,0,1,1,2,0
1998,perec001,empty,590,555,143,206,17,5,12,0,12,33,0,79,0,1,0,0,1
1998,perec001,loaded,12,11,2,5,1,1,0,0,8,0,0,2,0,0,0,1,0
1998,perec001,menon,419,370,101,159,23,4,9,0,82,30,4,49,17,2,14,3,0
1998,perec001,scoring,237,212,58,93,12,4,5,0,70,15,4,30,6,2,5,3,0
1998,pereo001,empty,24,23,5,5,0,0,0,0,0,1,0,2,0,0,0,0,0
1998,pereo001,loaded,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,pereo001,menon,21,18,5,9,1,0,1,0,4,3,0,3,2,0,0,0,0
1998,pereo001,scoring,14,13,3,7,1,0,1,0,4,1,0,3,1,0,0,0,0
1998,perey001,empty,98,86,19,35,8,1,2,0,2,12,0,14,0,0,0,0,0
1998,perey001,loaded,5,5,2,2,0,0,0,0,3,0,0,1,0,0,0,0,0
1998,perey001,menon,123,105,21,30,6,0,1,0,24,13,0,28,2,0,2,3,0
1998,perey001,scoring,84,73,16,24,5,0,1,0,23,7,0,19,0,0,1,3,0
1998,perim001,empty,12,8,4,5,1,0,0,0,0,3,0,0,0,1,0,0,0
1998,perim001,loaded,4,2,1,2,1,0,0,0,6,2,0,0,0,0,0,0,0
1998,perim001,menon,28,22,11,20,3,0,2,0,15,5,0,2,0,1,0,0,0
1998,perim001,scoring,20,15,7,16,3,0,2,0,15,4,0,1,0,1,0,0,0
1998,persr001,empty,90,82,27,53,5,0,7,0,7,8,0,14,0,0,0,0,0
1998,persr001,loaded,11,10,2,5,0,0,1,1,8,0,0,5,0,0,0,1,0
1998,persr001,menon,94,71,18,28,2,1,2,1,22,14,1,17,1,2,2,5,0
1998,persr001,scoring,61,44,7,16,1,1,2,1,22,10,1,14,0,2,0,5,0
1998,petec001,empty,349,324,92,132,14,1,8,0,8,22,0,51,0,3,0,0,0
1998,petec001,loaded,11,9,2,2,0,0,0,0,5,1,0,1,1,0,0,1,0
1998,petec001,menon,281,239,50,72,7,0,5,0,46,33,4,52,19,0,4,5,0
1998,petec001,scoring,151,121,28,39,5,0,2,0,39,22,4,30,5,0,3,5,0
1998,petkm001,empty,229,214,70,90,10,2,2,0,2,12,0,22,0,3,0,0,0
1998,petkm001,loaded,22,21,7,15,1,2,1,1,22,0,0,4,0,0,0,1,0
1998,petkm001,menon,247,206,61,97,11,2,7,1,61,24,3,33,13,5,9,3,0
1998,petkm001,scoring,153,125,34,59,6,2,5,1,57,19,3,24,6,4,2,3,0
1998,petta001,empty,516,466,123,163,16,0,8,0,8,45,0,72,0,5,0,0,0
1998,petta001,loaded,19,17,5,15,1,0,3,3,16,0,0,5,0,0,0,2,0
1998,petta001,menon,416,360,103,163,22,1,12,3,89,42,1,74,29,1,6,7,0
1998,petta001,scoring,218,185,51,91,14,1,8,3,79,22,1,37,10,1,3,7,0
1998,pichh001,empty,276,251,66,103,14,1,7,0,7,24,0,34,0,1,0,0,0
1998,pichh001,loaded,11,11,2,3,1,0,0,0,8,0,0,0,2,0,0,0,0
1998,pichh001,menon,227,199,60,84,12,0,4,0,50,19,2,21,15,3,3,3,0
1998,pichh001,scoring,134,109,30,42,6,0,2,0,43,18,2,12,6,3,1,3,0
1998,pickr001,empty,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1998,pickr001,menon,7,5,3,4,1,0,0,0,1,2,0,2,0,0,0,0,0
1998,pickr001,scoring,5,3,1,1,0,0,0,0,1,2,0,2,0,0,0,0,0
1998,piscm001,empty,84,71,20,30,4,0,2,0,2,11,0,13,0,2,0,0,0
1998,piscm001,loaded,8,8,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
1998,piscm001,menon,122,99,24,34,4,0,2,0,19,21,3,18,5,0,1,1,0
1998,piscm001,scoring,83,68,15,20,2,0,1,0,16,14,3,13,2,0,0,1,0
1998,pittj002,empty,161,139,44,72,11,1,5,0,5,21,0,27,0,1,0,0,0
1998,pittj002,loaded,10,7,1,2,1,0,0,0,7,0,0,0,3,1,0,2,0
1998,pittj002,menon,159,134,44,80,8,2,8,0,51,16,1,17,10,1,3,5,0
1998,pittj002,scoring,104,82,30,62,7,2,7,0,49,14,1,9,6,1,2,5,0
1998,plesd001,empty,85,82,20,38,9,0,3,0,3,3,0,22,0,0,0,0,0
1998,plesd001,loaded,11,9,2,6,1,0,1,1,9,0,0,3,0,0,0,2,0
1998,plesd001,menon,118,101,21,30,4,1,1,1,22,13,1,33,4,1,0,3,0
1998,plesd001,scoring,84,73,15,21,3,0,1,1,21,7,1,26,1,1,0,3,0
1998,plune001,empty,158,145,42,65,5,0,6,0,6,12,0,36,0,1,0,0,0
1998,plune001,loaded,7,5,1,1,0,0,0,0,4,0,0,1,1,1,0,1,0
1998,plune001,menon,163,133,35,54,4,3,3,0,38,18,2,38,6,4,4,4,0
1998,plune001,scoring,98,79,23,30,1,0,2,0,33,10,2,21,2,3,2,4,0
1998,polic001,empty,96,85,24,45,4,1,5,0,5,10,0,16,0,1,0,0,0
1998,polic001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,polic001,menon,76,63,21,30,4,1,1,0,19,8,0,6,2,0,3,1,1
1998,polic001,scoring,48,41,13,20,4,0,1,0,18,4,0,5,0,0,1,1,1
1998,ponss001,empty,333,310,96,148,15,2,11,0,11,22,0,50,0,1,0,0,0
1998,ponss001,loaded,16,12,6,9,0,0,1,1,16,2,0,2,2,1,0,1,0
1998,ponss001,menon,255,226,61,97,8,2,8,1,61,20,2,35,13,2,3,4,0
1998,ponss001,scoring,153,134,34,51,5,0,4,1,51,14,2,24,7,1,0,4,0
1998,poolj001,empty,84,79,25,40,7,1,2,0,2,4,1,14,0,1,0,0,0
1998,poolj001,loaded,5,4,2,2,0,0,0,0,5,0,0,0,0,0,0,1,0
1998,poolj001,menon,90,77,22,37,4,1,3,0,26,8,5,13,3,0,4,1,0
1998,poolj001,scoring,65,56,18,33,4,1,3,0,26,6,5,11,1,0,2,1,0
1998,portm001,empty,411,389,108,172,20,1,14,0,14,20,0,73,0,2,0,0,0
1998,portm001,loaded,5,5,1,2,1,0,0,0,4,0,0,1,0,0,0,0,0
1998,portm001,menon,293,269,78,138,20,2,12,0,71,12,2,31,13,2,8,2,0
1998,portm001,scoring,163,149,44,74,11,2,5,0,54,7,2,21,4,2,3,2,0
1998,poweb001,empty,208,191,53,98,11,2,10,0,10,15,0,23,0,2,0,0,0
1998,poweb001,loaded,9,8,2,4,2,0,0,0,5,1,0,3,1,0,0,0,0
1998,poweb001,menon,175,152,48,80,11,0,7,0,51,21,2,23,5,0,1,1,0
1998,poweb001,scoring,108,90,30,51,6,0,5,0,44,17,2,14,2,0,0,1,0
1998,powej001,empty,139,120,24,48,2,2,6,0,6,16,0,30,0,3,0,0,0
1998,powej001,loaded,22,21,7,8,1,0,0,0,14,1,0,4,0,0,0,0,0
1998,powej001,menon,163,138,34,45,7,2,0,0,33,21,9,32,6,0,3,1,0
1998,powej001,scoring,105,89,21,28,5,1,0,0,31,15,9,17,4,0,0,1,0
1998,powej002,empty,60,52,11,18,1,0,2,0,2,6,0,7,0,2,0,0,0
1998,powej002,loaded,3,3,2,4,0,1,0,0,5,0,0,0,0,0,0,0,0
1998,powej002,menon,52,41,16,28,1,1,3,0,22,5,0,7,1,2,2,2,0
1998,powej002,scoring,30,26,11,20,1,1,2,0,20,2,0,5,0,0,0,2,0
1998,priea001,empty,18,15,6,13,1,0,2,0,2,2,0,3,0,1,0,0,0
1998,priea001,menon,29,26,11,16,1,2,0,0,9,3,1,5,0,0,0,0,0
1998,priea001,scoring,17,15,6,9,1,1,0,0,8,2,1,1,0,0,0,0,0
1998,priee001,empty,19,18,6,8,2,0,0,0,0,1,0,1,0,0,0,0,0
1998,priee001,loaded,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1998,priee001,menon,10,9,6,12,0,0,2,0,7,0,0,0,2,0,0,1,0
1998,priee001,scoring,4,3,3,3,0,0,0,0,3,0,0,0,0,0,0,1,0
1998,pulsb001,empty,155,135,45,65,11,0,3,0,3,19,0,25,0,1,0,0,0
1998,pulsb001,loaded,8,7,1,1,0,0,0,0,2,1,0,2,1,0,0,0,0
1998,pulsb001,menon,165,145,41,68,4,4,5,0,41,12,4,26,12,0,4,4,0
1998,pulsb001,scoring,99,82,23,36,1,0,4,0,34,11,4,19,3,0,2,4,0
1998,quanp001,empty,158,149,47,61,8,0,2,0,2,7,0,24,0,2,0,0,0
1998,quanp001,loaded,15,11,0,0,0,0,0,0,7,2,0,1,2,0,0,2,0
1998,quanp001,menon,187,160,41,60,8,1,3,0,43,15,6,35,12,1,7,4,0
1998,quanp001,scoring,122,100,24,33,4,1,1,0,36,14,6,23,6,1,3,4,0
1998,radis001,empty,132,121,31,48,3,1,4,0,4,11,0,18,0,0,0,0,0
1998,radis001,loaded,10,9,1,1,0,0,0,0,4,1,0,2,0,0,0,0,0
1998,radis001,menon,132,111,32,39,4,0,1,0,32,9,1,27,3,4,6,2,0
1998,radis001,scoring,68,55,18,22,1,0,1,0,29,7,1,10,0,2,2,2,0
1998,radkb001,empty,529,494,136,209,27,2,14,0,14,30,0,84,0,5,0,0,0
1998,radkb001,loaded,6,5,2,3,1,0,0,0,5,1,0,2,0,0,0,0,0
1998,radkb001,menon,375,346,102,150,15,3,9,0,87,13,1,62,14,4,9,3,0
1998,radkb001,scoring,216,198,57,89,8,3,6,0,78,8,1,38,2,3,4,3,0
1998,raggb001,empty,15,15,7,10,0,0,1,0,1,0,0,2,0,0,0,0,0
1998,raggb001,loaded,4,2,2,3,1,0,0,0,5,1,0,0,0,0,0,1,0
1998,raggb001,menon,28,23,15,18,3,0,0,0,13,3,0,1,1,1,0,1,0
1998,raggb001,scoring,19,15,9,10,1,0,0,0,13,2,0,1,0,1,0,1,0
1998,rakej001,empty,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,rakej001,loaded,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1998,rakej001,menon,5,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
1998,rakej001,scoring,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1998,ramir002,empty,34,28,6,14,2,0,2,0,2,6,0,5,0,0,0,0,0
1998,ramir002,loaded,4,3,1,4,0,0,1,1,5,1,0,1,0,0,0,0,0
1998,ramir002,menon,36,29,6,12,0,0,2,1,10,6,1,12,0,0,1,0,0
1998,ramir002,scoring,27,22,4,10,0,0,2,1,10,4,1,9,0,0,1,0,0
1998,rappp001,empty,453,397,119,180,21,2,12,0,12,49,0,57,0,7,0,0,0
1998,rappp001,loaded,20,14,2,3,1,0,0,0,12,2,0,4,1,0,0,4,0
1998,rappp001,menon,402,332,89,143,16,1,12,0,88,58,7,75,27,3,3,6,0
1998,rappp001,scoring,241,194,50,79,11,0,6,0,74,39,7,46,13,1,1,6,0
1998,rathf001,empty,8,7,4,6,2,0,0,0,0,1,0,1,0,0,0,0,0
1998,rathf001,loaded,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
