game.key,game.date,game.number,site.key,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
NY2187210300,1872-10-30,0,,1,NY2,BL1,1,1,0,0,1,,37,5,5,5,0,0,0,,3,,0,,0,0,0,0,0,0,0,,6,1,1,1,0,0,0,1,0,0,27,,,2,0,7,8,1,0,0,0,0,,0,,0,0,0,,,0,,,,,,,1,27,39,27,9,3,0,0,
PH1187205010,1872-05-01,0,,1,PH1,BL1,1,1,0,0,1,,70,34,34,47,5,4,0,,28,,2,,4,0,0,0,0,1,0,,11,1,1,1,0,0,0,1,0,0,27,,,19,0,16,26,1,3,1,0,3,,0,,0,0,0,,0,0,,,,,,,1,27,50,27,12,11,0,0,0
PH1187205040,1872-05-04,0,,1,PH1,BS1,1,1,0,0,1,,46,10,12,14,2,0,0,,8,,0,,1,0,0,0,0,0,0,,9,1,1,1,0,0,0,1,0,0,27,,,7,0,11,13,2,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,1,27,44,27,10,7,0,0,1
PH1187205130,1872-05-13,0,,1,PH1,TRO,1,1,0,0,1,,57,25,22,29,3,2,0,,17,,2,,0,0,0,0,0,1,2,,7,1,1,1,0,0,0,1,0,0,27,,,5,0,11,13,2,0,0,0,0,,1,,0,0,0,,0,0,,,,,,,1,27,45,27,14,4,0,0,0
PH1187205180,1872-05-18,0,,1,PH1,CL1,1,1,0,0,1,,62,31,32,46,2,3,2,,20,,2,,1,0,0,0,0,0,0,,6,1,1,1,0,0,0,1,0,0,27,,,7,0,11,11,0,0,0,0,0,,2,,0,0,0,,1,0,,,,,,,1,27,45,27,12,6,1,0,0
BL1187205200,1872-05-20,0,,0,PH1,BL1,1,0,1,0,1,,33,4,8,9,1,0,0,,2,,4,,1,1,0,0,0,2,1,,8,1,1,1,0,0,0,0,1,0,21,,,7,0,5,7,0,1,0,0,3,,1,,0,0,0,,0,0,,,,,,,1,21,39,21,12,6,1,0,1
WS3187205210,1872-05-21,0,,0,PH1,WS3,1,1,0,0,1,,52,15,26,32,4,1,0,,13,,0,,0,0,0,0,0,1,1,,11,1,1,1,0,0,0,1,0,0,27,,,13,0,11,16,1,2,0,0,0,,1,,0,0,0,,0,0,,,,,,,1,27,49,27,10,12,1,0,
PH1187205290,1872-05-29,0,,1,PH1,MID,1,1,0,0,1,,60,27,23,29,2,2,0,,17,,2,,0,1,0,0,0,3,1,,8,1,1,1,0,0,0,1,0,0,27,,,11,0,14,16,2,0,0,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,50,27,12,11,2,0,0
NY2187206010,1872-06-01,0,,0,PH1,NY2,1,0,1,0,1,,37,2,9,10,1,0,0,,2,,3,,3,0,0,0,0,1,0,,11,1,1,1,0,0,0,0,1,0,27,,,3,0,5,7,2,0,0,0,1,,2,,0,0,0,,0,0,,,,,,,1,27,42,27,12,3,2,0,0
PH1187206030,1872-06-03,0,,1,PH1,WS4,1,1,0,0,1,,49,13,17,22,1,2,0,,10,,1,,1,1,0,0,0,3,0,,10,1,1,1,0,0,0,1,0,0,27,,,2,0,6,6,0,0,0,0,0,,1,,0,0,0,,,0,,,,,,,1,27,43,27,14,2,1,0,1
PH1187206080,1872-06-08,0,,1,PH1,NY2,1,1,0,0,1,,54,19,25,28,3,0,0,,14,,0,,1,0,0,0,0,4,0,,8,1,1,1,1,0,0,1,0,0,27,,,0,0,5,5,0,0,0,0,1,,1,,0,0,0,,0,0,,,,,,,1,27,44,27,15,2,0,0,0
BS1187206120,1872-06-12,0,,0,PH1,BS1,1,0,1,0,1,,40,4,9,11,2,0,0,,4,,2,,1,0,0,0,0,0,0,,11,1,1,1,0,0,0,0,1,0,27,,,13,0,13,15,2,0,0,0,1,,2,,0,0,0,,1,0,,,,,,,1,27,51,27,10,14,0,0,0
PH1187206150,1872-06-15,0,,1,PH1,BR2,1,1,0,0,1,,44,11,14,16,2,0,0,,6,,0,,0,0,0,0,0,2,1,,6,1,1,1,0,0,0,1,0,0,27,,,1,0,3,3,0,0,0,0,0,,3,,0,0,0,,0,0,,,,,,,1,27,47,27,15,5,1,0,0
PH1187206170,1872-06-17,0,,1,PH1,BL1,1,1,0,0,1,,47,14,14,15,1,0,0,,12,,1,,4,0,0,0,0,3,1,,7,1,1,1,0,0,0,1,0,0,27,,,3,0,9,10,1,0,0,0,0,,0,,0,0,0,,3,0,,,,,,,1,27,43,27,14,2,0,0,0
CL1187206220,1872-06-22,0,,0,PH1,CL1,1,1,0,0,1,,40,9,12,13,1,0,0,,6,,1,,0,0,0,0,0,,,,4,1,1,1,0,0,0,1,0,0,27,,,8,0,16,19,3,0,0,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,44,27,16,1,0,0,0
TRO187206240,1872-06-24,0,,0,PH1,TRO,1,1,0,0,1,,38,6,4,5,1,0,0,,3,,0,,0,1,0,0,0,1,1,,5,1,1,1,0,0,0,1,0,0,27,,,2,0,7,7,0,0,0,0,0,,4,,0,0,0,,0,0,,,,,,,1,27,42,27,8,7,1,0,0
BL1187206280,1872-06-28,0,,0,PH1,BL1,1,0,1,0,1,,46,10,10,11,1,0,0,,7,,1,,3,0,0,0,0,5,0,,10,1,1,1,0,0,0,0,1,0,27,,,17,0,14,20,2,2,0,0,1,,1,,0,0,0,,1,0,,,,,,,1,27,49,27,11,11,0,0,0
PH1187207040,1872-07-04,0,,1,PH1,BR1,1,1,0,0,1,,47,16,13,17,1,0,1,,9,,2,,0,0,0,0,0,,1,,6,1,1,1,0,0,0,1,0,0,27,,,3,0,7,8,1,0,0,0,1,,3,,0,0,0,,,0,,,,,,,1,27,41,27,10,4,2,0,
PH1187207080,1872-07-08,0,,1,PH1,CL1,1,1,0,0,1,,49,13,12,13,1,0,0,,6,,1,,0,1,0,0,0,,2,,10,1,1,1,0,0,0,1,0,0,27,,,8,0,11,11,0,0,0,0,0,,0,,0,0,0,,,0,,,,,,,1,27,46,27,11,8,0,0,
NY2187207130,1872-07-13,0,,0,PH1,NY2,1,0,1,0,1,,34,0,5,5,0,0,0,,0,,0,,1,0,0,0,0,2,0,,7,1,1,1,0,0,0,0,1,0,27,,,8,0,14,17,3,0,0,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,41,27,10,4,0,0,1
PH1187207200,1872-07-20,0,,1,PH1,NY2,1,0,1,0,1,,40,6,12,16,2,1,0,,4,,1,,1,1,0,0,0,1,2,,8,1,1,1,0,0,0,0,1,0,27,,,11,0,14,17,3,0,0,0,0,,3,,0,0,0,,0,0,,,,,,,1,27,53,27,17,9,0,0,0
PH1187207270,1872-07-27,0,,1,PH1,BS1,1,1,0,0,1,,39,9,8,9,1,0,0,,5,,5,,1,0,0,0,0,4,2,,8,1,1,1,0,0,0,1,0,0,27,,,1,0,4,6,2,0,0,0,2,,1,,0,0,0,,0,0,,,,,,,1,27,38,27,9,2,0,0,0
PH1187208030,1872-08-03,0,,1,PH1,MID,1,1,0,0,1,,50,17,17,21,2,1,0,,12,,2,,0,0,0,0,0,,,,8,1,1,1,0,0,0,1,0,0,27,,,4,0,9,11,0,1,0,0,0,,2,,0,0,0,,,0,,,,,,,1,27,40,27,10,3,0,0,
BL1187208050,1872-08-05,0,,0,PH1,BL1,1,1,0,0,1,,57,24,24,34,5,1,1,,19,,3,,4,0,0,0,0,1,1,,8,1,1,1,0,0,0,1,0,0,27,,,9,0,11,18,1,0,2,0,1,,1,,0,0,0,,1,0,,,,,,,1,27,41,27,6,8,0,0,1
PH1187208100,1872-08-10,0,,1,PH1,BL1,1,1,0,0,1,,49,15,21,26,1,2,0,,13,,4,,0,0,0,0,0,2,1,,11,1,1,1,0,0,0,1,0,0,27,,,6,0,13,19,2,2,0,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,41,27,9,5,0,0,0
PH1187208120,1872-08-12,0,,1,PH1,BR1,1,1,0,0,1,,48,12,18,20,2,0,0,,7,,1,,0,0,0,0,0,0,0,,10,1,1,1,0,0,0,1,0,0,27,,,9,0,14,18,2,1,0,0,0,,1,,0,0,0,,0,0,,,,,,,1,27,46,27,11,8,1,0,0
PH1187208190,1872-08-19,0,,1,PH1,NY2,1,1,0,0,1,,52,14,21,25,2,1,0,,10,,0,,1,0,0,0,0,,0,,11,1,1,1,0,0,0,1,0,0,27,,,12,0,14,14,0,0,0,0,1,,2,,0,0,0,,0,0,,,,,,,1,27,47,27,8,12,0,0,0
BL1187208220,1872-08-22,0,,0,PH1,BL1,1,0,1,0,1,,38,3,9,9,0,0,0,,3,,3,,2,0,0,0,0,0,1,,11,1,1,1,0,0,0,0,1,0,27,,,8,0,11,14,3,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,1,27,42,27,9,6,1,0,1
PH1187208240,1872-08-24,0,,1,PH1,BL1,1,0,1,0,1,,40,8,9,9,0,0,0,,3,,2,,1,0,0,0,0,1,1,,7,1,1,1,0,0,0,0,1,0,27,,,12,0,12,13,1,0,0,0,0,,1,,0,0,0,,0,0,,,,,,,1,27,53,27,13,13,0,0,0
BR2187208280,1872-08-28,0,,0,PH1,BR2,1,1,0,0,1,,59,26,25,27,2,0,0,,19,,3,,5,0,0,0,0,1,1,,9,1,1,1,0,0,0,1,0,0,27,,,12,0,16,18,2,0,0,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,51,27,14,10,0,0,0
PH1187208310,1872-08-31,0,,1,PH1,BR1,1,0,0,1,1,,37,5,8,10,2,0,0,,2,,2,,0,0,0,0,0,,,,7,1,1,1,0,0,0,0,0,0,24,,,5,0,10,11,1,0,0,0,0,,1,,0,0,0,,,0,,,,,,,1,24,38,24,10,4,1,0,
PH1187209020,1872-09-02,0,,1,PH1,NY2,1,1,0,0,1,,38,5,8,8,0,0,0,,2,,1,,0,0,0,0,0,2,0,,7,1,1,1,0,0,0,1,0,0,27,,,4,0,6,6,0,0,0,0,0,,1,,0,0,0,,0,0,,,,,,,1,27,37,27,5,5,0,0,1
NY2187209030,1872-09-03,0,,0,PH1,NY2,1,0,1,0,1,,49,11,16,20,0,2,0,,8,,2,,1,0,0,0,0,0,0,,13,1,1,1,0,0,0,0,1,0,27,,,18,0,19,22,3,0,0,0,2,,0,,0,0,0,,1,0,,,,,,,1,27,54,27,16,11,0,0,1
BS1187209050,1872-09-05,0,,0,PH1,BS1,1,0,1,0,1,,42,4,13,16,3,0,0,,2,,2,,1,1,0,0,0,0,0,,13,1,1,1,0,0,0,0,1,0,27,,,16,0,23,29,4,1,0,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,42,27,11,4,0,0,1
PH1187209070,1872-09-07,0,,1,PH1,BR2,1,1,0,0,1,,47,8,15,19,4,0,0,,5,,1,,0,1,0,0,0,,,,13,1,1,1,0,0,0,1,0,0,27,,,3,0,6,6,0,0,0,0,0,,2,,0,0,0,,0,0,,,,,,,1,27,42,27,11,4,0,0,0
PH1187209090,1872-09-09,0,,1,PH1,BS1,1,0,0,1,1,,37,5,11,13,2,0,0,,3,,1,,2,0,0,0,0,3,0,,9,1,1,1,0,0,0,0,0,0,25,,,5,0,9,11,2,0,0,0,0,,1,,0,0,0,,1,0,,,,,,,1,25,38,25,7,6,1,0,0
PH1187209140,1872-09-14,0,,1,PH1,BS1,1,1,0,0,1,,44,6,12,12,0,0,0,,4,,1,,0,0,0,0,0,1,0,,12,1,1,1,0,0,0,1,0,0,27,,,4,0,7,8,1,0,0,0,0,,1,,0,0,0,,0,0,,,,,,,1,27,46,27,13,6,1,0,2
PH1187209160,1872-09-16,0,,1,PH1,BR1,1,1,0,0,1,,60,20,21,22,1,0,0,,13,,0,,0,0,0,0,0,,,,13,1,1,1,0,0,0,1,0,0,27,,,1,0,5,5,0,0,0,0,0,,0,,0,0,0,,,0,,,,,,,1,27,45,27,15,3,0,0,
NY2187209170,1872-09-17,0,,0,PH1,NY2,1,0,1,0,1,,38,3,9,10,1,0,0,,1,,1,,1,0,0,0,0,0,2,,9,1,1,1,0,0,0,0,1,0,27,,,10,0,17,20,3,0,0,0,0,,1,,0,0,0,,1,0,,,,,,,1,27,47,27,11,9,0,0,0
BR2187209180,1872-09-18,0,,0,PH1,BR2,1,1,0,0,1,,49,13,15,17,0,1,0,,9,,0,,0,0,0,0,0,,,,9,1,1,1,0,0,0,1,0,0,27,,,4,0,8,8,0,0,0,0,0,,0,,0,0,0,,,0,,,,,,,1,27,42,27,9,6,1,0,
BR1187209190,1872-09-19,0,,0,PH1,BR1,1,1,0,0,1,,54,15,16,18,2,0,0,,7,,1,,0,0,0,0,0,,,,13,1,1,1,0,0,0,1,0,0,27,,,4,0,9,11,2,0,0,0,0,,0,,0,0,0,,,0,,,,,,,1,27,39,27,8,4,0,0,
PH1187209250,1872-09-25,0,,1,PH1,NY2,1,0,1,0,1,,46,13,18,26,4,2,0,,11,,2,,1,0,0,0,0,3,1,,8,1,1,1,0,0,0,0,1,0,27,,,14,0,19,25,4,1,0,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,50,27,15,8,0,0,4
BL1187209260,1872-09-26,0,,0,PH1,BL1,1,1,0,0,1,,40,11,8,9,1,0,0,,4,,4,,1,0,0,0,0,1,1,,6,1,1,1,0,0,0,1,0,0,27,,,6,0,12,18,2,2,0,0,2,,1,,0,0,0,,0,0,,,,,,,1,27,44,27,11,6,0,0,0
PH1187209280,1872-09-28,0,,1,PH1,BL1,1,0,0,1,1,,40,7,11,11,0,0,0,,6,,0,,0,1,0,0,0,,0,,6,1,1,1,0,0,0,0,0,0,27,,,7,0,11,12,1,0,0,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,43,27,11,5,0,0,
PH1187209300,1872-09-30,0,,1,PH1,BL1,1,0,1,0,1,,35,3,8,9,1,0,0,,3,,2,,3,1,0,0,0,3,0,,7,1,1,1,0,0,0,0,1,0,27,,,6,0,8,9,1,0,0,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,43,27,9,7,0,0,0
BS1187210040,1872-10-04,0,,0,PH1,BS1,1,0,1,0,1,,40,8,14,16,2,0,0,,3,,0,,0,2,0,0,0,3,4,,5,1,1,1,0,0,0,0,1,0,27,,,10,0,13,15,2,0,0,0,1,,1,,0,0,0,,0,0,,,,,,,1,27,47,27,15,5,1,0,0
BS1187210050,1872-10-05,0,,0,PH1,BS1,1,0,1,0,1,,31,0,3,3,0,0,0,,0,,0,,1,1,0,0,0,0,2,,4,1,1,1,0,0,0,0,1,0,27,,,10,0,11,12,1,0,0,0,2,,2,,0,0,0,,0,0,,,,,,,1,27,44,27,11,6,0,0,1
BS1187210070,1872-10-07,0,,0,PH1,BS1,1,1,0,0,1,,37,5,8,9,1,0,0,,4,,1,,0,0,0,0,0,3,1,,8,1,1,1,0,0,0,1,0,0,27,,,1,0,8,8,0,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,1,27,47,27,17,3,1,0,1
TRO187204260,1872-04-26,0,,1,TRO,MID,1,1,0,0,1,,42,10,13,18,2,0,1,,9,,0,,1,0,0,0,0,1,0,,5,1,1,1,1,0,0,1,0,0,27,,,0,0,6,6,0,0,0,0,0,,2,,0,0,0,,0,0,,,,,,,1,27,39,27,11,1,1,0,0
TRO187204270,1872-04-27,0,,1,TRO,MID,1,1,0,0,1,,60,27,21,,,,2,,20,,0,,0,0,0,0,0,,,,6,1,1,1,0,0,0,1,0,0,27,,,10,0,11,,,,0,0,0,,0,,0,0,0,,,0,,,,,,,1,27,48,27,10,11,0,0,
TRO187205030,1872-05-03,0,,1,TRO,BR2,1,1,0,0,1,,54,16,17,,,,,,11,,0,,0,0,0,0,0,,,,11,1,1,1,0,0,0,1,0,0,27,,,3,0,9,,,,,0,0,,0,,0,0,0,,,0,,,,,,,1,27,37,27,6,4,0,0,
BR2187205060,1872-05-06,0,,0,TRO,BR2,1,1,0,0,1,,49,17,18,27,1,1,2,,13,,0,,1,0,0,0,0,2,2,,5,1,1,1,0,0,0,1,0,0,27,,,1,0,5,5,0,0,0,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,46,27,14,5,0,0,1
BR1187205070,1872-05-07,0,,0,TRO,BR1,1,1,0,0,1,,51,17,15,20,3,1,0,,11,,0,,0,0,0,0,0,,,,7,1,1,0,0,0,1,1,0,0,27,,,11,0,12,,,,,0,0,,0,,0,0,0,,,0,,,,,,,1,27,,27,10,,,0,
WS4187205080,1872-05-08,0,,0,TRO,WS4,1,1,0,0,1,,54,21,22,,,,,,14,,0,,0,0,0,0,0,,,,6,1,1,1,0,0,0,1,0,0,27,,,8,0,13,,,,,0,0,,0,,0,0,0,,,0,,,,,,,1,27,44,27,11,6,,0,
WS3187205090,1872-05-09,0,,0,TRO,WS3,1,1,0,0,1,,53,18,19,,,,,,11,,0,,0,0,0,0,0,,,,8,1,1,1,0,0,0,1,0,0,27,,,2,0,6,,,,,0,0,,0,,0,0,0,,,0,,,,,,,1,27,45,27,10,8,,0,
BL1187205110,1872-05-11,0,,0,TRO,BL1,1,0,1,0,1,,36,1,4,4,0,0,0,,1,,0,,3,0,0,0,0,1,0,,2,1,1,0,0,0,1,0,1,0,27,,,8,0,11,,,,,0,1,,0,,0,0,0,,0,0,,,,,,,1,27,35,27,4,4,0,0,1
PH1187205130,1872-05-13,0,,0,TRO,PH1,1,0,1,0,1,,41,5,11,13,2,0,0,,5,,0,,1,0,0,0,0,0,0,,9,1,1,0,0,0,1,0,1,0,27,,,25,0,22,,,,,0,2,,0,,0,0,0,,1,0,,,,,,,1,27,53,27,14,12,1,0,1
NY2187205150,1872-05-15,0,,0,TRO,NY2,1,1,0,0,1,,38,5,7,8,1,0,0,,1,,0,,0,0,0,0,0,0,0,,6,1,1,1,0,0,0,1,0,0,27,,,1,0,9,12,1,1,0,0,0,,2,,0,0,0,,1,0,,,,,,,1,27,40,27,10,3,0,0,0
MID187205160,1872-05-16,0,,0,TRO,MID,1,1,0,0,1,,51,18,18,,,,,,14,,0,,0,0,0,0,0,,,,6,1,1,1,0,0,0,1,0,0,27,,,10,0,10,,,,,0,0,,0,,0,0,0,,,0,,,,,,,1,27,,27,14,,,0,
BS1187205180,1872-05-18,0,,0,TRO,BS1,1,0,1,0,1,,33,2,7,7,0,0,0,,0,,0,,0,2,0,0,0,0,0,,4,1,1,1,0,0,0,0,1,0,27,,,4,0,9,9,0,0,0,0,0,,1,,0,0,0,,1,0,,,,,,,1,27,40,27,10,3,0,0,1
TRO187205210,1872-05-21,0,,1,TRO,BR1,1,1,0,0,1,,47,16,17,25,4,2,0,,12,,2,,0,0,0,0,0,1,0,,6,1,1,1,0,0,0,1,0,0,27,,,8,0,10,10,0,0,0,0,0,,3,,0,0,0,,0,0,,,,,,,1,27,45,27,12,6,0,0,1
TRO187205240,1872-05-24,0,,1,TRO,CL1,1,1,0,0,1,,45,12,12,17,3,1,0,,8,,0,,0,1,0,0,0,,1,,6,1,1,1,0,0,0,1,0,0,27,,,4,0,9,9,0,0,0,0,0,,0,,0,0,0,,,0,,,,,,,1,27,46,27,15,4,0,0,0
TRO187205290,1872-05-29,0,,1,TRO,BS1,1,0,1,0,1,,40,7,14,17,3,0,0,,5,,1,,0,0,0,0,0,,,,7,1,1,0,0,0,1,0,1,0,27,,,10,0,13,,,,,0,0,,2,,0,0,0,,,0,,,,,,,1,27,46,27,14,5,0,0,2
TRO187206030,1872-06-03,0,,1,TRO,BL1,1,0,1,0,1,,44,12,12,15,1,1,0,,8,,1,,0,0,0,0,0,,,,6,1,1,0,0,0,1,0,1,0,27,,,19,0,20,,,,,0,0,,0,,0,0,0,,,0,,,,,,,1,27,52,27,10,15,,0,
TRO187206060,1872-06-06,0,,1,TRO,NY2,1,0,1,0,1,,33,2,6,6,0,0,0,,1,,0,,0,1,0,0,0,,,,4,1,1,1,0,0,0,0,1,0,27,,,8,0,12,12,0,0,0,0,0,,2,,0,0,0,,,0,,,,,,,1,27,47,27,10,10,1,0,3
NY2187206110,1872-06-11,0,,0,TRO,NY2,1,0,1,0,1,,38,4,7,8,1,0,0,,2,,0,,1,0,0,0,0,0,0,,9,1,1,0,0,0,1,0,1,0,27,,,12,0,15,,,,,0,3,,1,,0,0,0,,0,0,,,,,,,1,27,41,27,10,4,1,0,1
TRO187206170,1872-06-17,0,,1,TRO,NY2,1,0,1,0,1,,37,5,9,12,3,0,0,,3,,0,,1,0,0,0,0,0,0,,5,1,1,0,0,0,1,0,1,0,27,,,6,0,13,,,,,0,1,,1,,0,0,0,,0,0,,,,,,,1,27,39,27,8,4,1,0,0
TRO187206200,1872-06-20,0,,1,TRO,NY2,1,1,0,0,1,,45,13,18,23,5,0,0,,10,,0,,0,0,0,0,0,0,0,,5,1,1,1,0,0,0,1,0,0,27,,,2,0,8,10,2,0,0,0,2,,2,,0,0,0,,,0,,,,,,,1,27,45,27,14,4,0,0,0
TRO187206240,1872-06-24,0,,1,TRO,PH1,1,0,1,0,1,,35,2,7,7,0,0,0,,1,,0,,4,1,0,0,0,3,1,,6,1,1,1,0,0,0,0,1,0,27,,,6,0,4,5,1,0,0,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,45,27,10,8,1,0,0
TRO187207040,1872-07-04,0,,1,TRO,BL1,1,0,1,0,1,,35,4,6,6,0,0,0,,3,,1,,0,0,0,0,0,1,1,,5,1,1,0,0,0,1,0,1,0,27,,,20,0,21,,,,,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,42,27,6,9,1,0,1
BR1187207090,1872-07-09,0,,0,TRO,BR1,1,1,0,0,1,,49,15,16,19,3,0,0,,11,,2,,0,0,0,0,0,0,2,,9,1,1,1,0,0,0,1,0,0,27,,,3,0,7,9,2,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,1,27,46,27,13,6,1,0,0
BS1187207200,1872-07-20,0,,0,TRO,BS1,1,1,0,0,1,,52,17,22,27,3,1,0,,7,,0,,0,0,0,0,0,0,0,,8,1,1,1,0,0,0,1,0,0,27,,,10,0,15,18,3,0,0,0,0,,2,,0,0,0,,0,0,,,,,,,1,27,41,27,8,6,1,0,2
MID187207230,1872-07-23,0,,0,TRO,MID,1,1,0,0,1,,36,7,12,16,4,0,0,,4,,0,,2,0,0,0,0,,,,2,1,1,1,1,0,0,1,0,0,27,,,0,0,7,10,1,1,0,0,0,,0,,0,0,0,,,0,,,,,,,1,27,,,,,,0,
WS3187204180,1872-04-18,0,,1,WS3,BL1,1,0,1,0,1,,27,0,4,4,0,0,0,,0,,1,,0,0,0,0,0,,1,,7,1,1,1,0,0,0,0,1,0,21,,,16,0,14,18,4,0,0,0,1,,0,,0,0,0,,5,0,,,,,,,1,21,44,21,10,13,0,0,6
WS3187204230,1872-04-23,0,,1,WS3,NY2,1,0,1,0,1,,44,5,15,17,2,0,0,,4,,0,,1,0,0,0,0,0,1,,12,1,1,1,0,0,0,0,1,0,27,,,25,0,21,26,5,0,0,0,3,,0,,0,0,0,,2,0,,,,,,,1,27,60,27,15,18,3,0,6
WS3187205010,1872-05-01,0,,1,WS3,BS1,1,0,1,0,1,,34,1,6,6,0,0,0,,0,,1,,1,1,0,0,0,,,,7,1,1,1,0,0,0,0,1,0,27,,,8,0,8,13,1,2,0,0,0,,1,,0,0,0,,,0,,,,,,,1,27,42,27,7,8,0,0,
BL1187205070,1872-05-07,0,,0,WS3,BL1,1,0,1,0,1,,42,5,8,10,2,0,0,,3,,0,,0,0,0,0,0,,,,10,1,1,1,0,0,0,0,1,0,27,,,22,0,19,19,0,0,0,0,0,,0,,0,0,0,,1,0,,,,,,,1,27,59,27,14,18,2,0,4
WS3187205090,1872-05-09,0,,1,WS3,TRO,1,0,1,0,1,,38,2,6,,,,,,1,,0,,0,0,0,0,0,,,,10,1,1,1,0,0,0,0,1,0,27,,,18,0,19,,,,,0,0,,0,,0,0,0,,,0,,,,,,,1,27,53,27,16,10,,0,
WS3187205150,1872-05-15,0,,1,WS3,CL1,1,0,1,0,1,,39,2,5,,,,,,1,,0,,0,1,0,0,0,,,,10,1,1,1,0,0,0,0,1,0,27,,,16,0,15,,,,,0,0,,0,,0,0,0,,3,0,,,,,,,1,27,52,27,10,15,1,0,2
WS4187205170,1872-05-17,0,,0,WS3,WS4,1,1,0,0,1,,49,15,21,,,,,,9,,0,,,0,0,0,0,,,,7,1,1,1,0,0,0,1,0,0,27,,,13,0,16,,,,,0,0,,0,,0,0,0,,,0,,,,,,,1,27,45,27,12,6,,0,
WS3187205210,1872-05-21,0,,1,WS3,PH1,1,0,1,0,1,,46,13,11,16,1,2,0,,8,,0,,1,0,0,0,0,0,1,,8,1,1,1,0,0,0,0,1,0,27,,,15,0,26,32,4,1,0,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,52,27,21,4,1,0,
WS3187205240,1872-05-24,0,,1,WS3,WS4,1,1,0,0,1,,46,11,15,,,,,,7,,2,,0,0,0,0,0,,,,9,1,1,1,0,0,0,1,0,0,27,,,7,0,10,,,,,0,1,,0,,0,0,0,,1,0,,,,,,,1,27,41,27,10,4,,0,
WS4187204200,1872-04-20,0,,1,WS4,BL1,1,0,1,0,1,,41,1,4,,,,,,1,,0,,,0,0,0,0,,,,13,1,1,1,0,0,0,0,1,0,27,,,21,0,17,,,,,0,0,,0,,0,0,0,,,0,,,,,,,1,27,57,27,17,13,,0,
WS4187204240,1872-04-24,0,,1,WS4,NY2,1,0,1,0,1,,44,7,8,8,0,0,0,,4,,0,,0,0,0,0,0,,,,,1,1,1,0,0,0,0,1,0,27,,,11,0,8,8,0,0,0,0,0,,0,,0,0,0,,,0,,,,,,,1,27,,27,7,,0,0,
BL1187204270,1872-04-27,0,,0,WS4,BL1,1,0,1,0,1,,39,5,6,,,,0,,2,,0,,0,0,0,0,0,,,,7,1,1,1,0,0,0,0,1,0,27,,,22,0,17,,,,2,0,0,,0,,0,0,0,,2,0,,,,,,,1,27,49,27,8,14,,0,2
WS4187204300,1872-04-30,0,,1,WS4,BS1,1,0,1,0,1,,35,3,5,,,,,,2,,0,,0,0,0,0,0,,,,5,1,1,1,0,0,0,0,1,0,27,,,26,0,21,,,,,0,0,,0,,0,0,0,,,0,,,,,,,1,27,,,,,,0,
WS4187205080,1872-05-08,0,,1,WS4,TRO,1,0,1,0,1,,42,8,13,,,,,,5,,0,,0,0,0,0,0,,,,7,1,1,1,0,0,0,0,1,0,27,,,21,0,22,,,,,0,0,,0,,0,0,0,,,0,,,,,,,1,27,43,27,7,9,,0,
WS4187205140,1872-05-14,0,,1,WS4,CL1,1,0,1,0,1,,40,10,7,,,,,,5,,0,,0,0,0,0,0,,,,3,1,1,1,0,0,0,0,1,0,27,,,13,0,19,,,,,0,0,,0,,0,0,0,,,0,,,,,,,1,27,43,27,11,5,,0,
WS4187205170,1872-05-17,0,,1,WS4,WS3,1,0,1,0,1,,47,13,16,,,,,,9,,0,,0,0,0,0,0,,,,7,1,1,1,0,0,0,0,1,0,27,,,15,0,21,,,,,0,0,,1,,0,0,0,,,0,,,,,,,1,27,47,27,10,10,,0,
