game.key,game.date,game.number,site.key,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
BOS194406251,1944-06-25,1,BOS07,1,BOS,WS1,1,0,1,0,1,,35,4,12,19,2,1,1,,4,,5,,4,1,0,2,0,0,0,0,11,1,1,0,0,0,1,0,1,0,27,42,,5,0,11,,,,0,0,4,,1,,0,0,0,,1,0,,,,,,,1,27,37,27,9,1,0,0,0
BOS194406252,1944-06-25,2,BOS07,1,BOS,WS1,1,1,0,0,1,,28,4,8,11,3,0,0,,4,,4,,1,1,0,2,0,0,0,0,6,1,1,1,1,0,0,1,0,0,27,30,,0,0,3,3,0,0,0,0,0,,4,,0,0,0,,0,0,,,,,,,1,27,40,27,12,1,1,0,0
BOS194406280,1944-06-28,0,BOS07,1,BOS,CHA,1,1,0,0,1,,33,4,12,17,5,0,0,,4,,2,,5,0,0,1,0,0,1,0,8,1,1,0,0,0,1,1,0,1,27,35,,3,0,9,,,,0,0,2,,3,,0,0,0,,0,0,,,,,,,1,27,37,27,10,0,2,0,0
BOS194406290,1944-06-29,0,BOS07,1,BOS,CHA,1,1,0,0,1,,36,5,11,17,1,1,1,,5,,2,,4,0,0,1,0,0,0,0,10,1,1,0,0,0,1,1,0,1,27,41,,4,0,13,,,,0,0,2,,3,,0,0,0,,0,0,,,,,,,1,27,37,27,10,0,0,0,0
BOS194406300,1944-06-30,0,BOS07,1,BOS,CHA,1,1,0,0,1,,35,11,12,16,1,0,1,,10,,3,,1,0,0,2,0,0,1,0,5,1,1,0,1,1,1,1,0,0,27,33,,0,0,8,,,,0,0,2,,1,,0,1,0,,0,0,,,,,,,1,27,39,27,12,0,3,0,0
BOS194407010,1944-07-01,0,BOS07,1,BOS,SLA,1,0,1,0,1,,29,1,5,5,0,0,0,,1,,2,,2,3,0,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,27,43,,9,0,7,,,,0,0,10,,2,,0,1,0,,1,0,,,,,,,1,27,42,27,15,0,1,0,0
BOS194407010,1944-07-01,0,BOS07,1,BOS,SLA,1,0,1,0,1,31,29,1,5,5,0,0,0,0,1,,2,0,2,3,0,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,27,43,32,9,9,7,9,2,0,0,0,10,1,2,1,0,1,0,0,1,0,5,4,12,10,,,1,27,42,27,15,0,1,0,0
BOS194407021,1944-07-02,1,BOS07,1,BOS,SLA,1,1,0,0,1,,27,1,5,6,1,0,0,,0,,2,,3,0,0,1,0,1,1,0,5,1,1,1,1,0,0,1,0,0,27,32,,0,0,6,6,0,0,0,0,0,,7,,0,1,0,,0,0,,,,,,,1,27,34,27,7,0,0,0,0
BOS194407022,1944-07-02,2,BOS07,1,BOS,SLA,1,1,0,0,1,,38,4,8,14,3,0,1,,4,,3,,4,1,0,1,0,0,0,0,6,1,1,0,0,0,1,1,0,0,33,45,,3,0,11,,,,0,0,3,,6,,0,2,0,,0,0,,,,,,,1,33,50,33,16,1,2,0,1
BOS194407041,1944-07-04,1,BOS07,1,BOS,DET,1,0,1,0,1,,33,3,9,11,2,0,0,,3,,5,,6,0,0,1,0,0,0,0,9,1,1,0,0,0,1,0,1,0,27,38,,4,0,6,,,,1,0,4,,3,,0,0,0,,0,0,,,,,,,1,27,44,27,14,3,0,0,0
BOS194407042,1944-07-04,2,BOS07,1,BOS,DET,1,1,0,0,1,,36,7,13,17,1,0,1,,7,,1,,3,0,0,0,0,0,0,0,6,1,1,1,0,0,0,1,0,0,27,38,,4,0,10,12,2,0,0,0,2,,3,,0,0,0,,0,0,,,,,,,1,27,37,27,9,1,1,0,1
BOS194407050,1944-07-05,0,BOS07,1,BOS,DET,1,0,1,0,1,,33,1,8,12,1,0,1,,1,,3,,2,2,0,0,0,0,0,0,8,1,1,0,0,0,1,0,1,0,27,41,,8,0,12,,,,0,0,4,,4,,0,1,0,,1,0,,,,,,,1,27,38,27,11,0,0,0,0
BOS194407060,1944-07-06,0,BOS07,1,BOS,DET,1,1,0,0,1,,44,13,20,32,5,2,1,,13,,3,,1,0,0,0,0,0,0,0,10,1,1,1,0,0,0,1,0,0,27,36,,3,0,10,14,1,0,1,0,2,,6,,0,0,0,,0,0,,,,,,,1,27,37,27,9,1,2,0,0
BOS194407070,1944-07-07,0,BOS07,1,BOS,CLE,1,0,1,0,1,,33,5,7,13,0,0,2,,5,,3,,4,1,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0,27,41,,8,0,11,,,,1,0,3,,9,,0,1,0,,0,0,,,,,,,1,27,40,27,11,2,2,0,0
BOS194407080,1944-07-08,0,BOS07,1,BOS,CLE,1,1,0,0,1,,35,11,15,22,4,0,1,,11,,7,,0,3,0,0,0,0,0,0,7,1,1,0,0,0,1,1,0,1,27,38,,7,0,9,,,,4,0,2,,5,,0,0,0,,0,0,,,,,,,1,27,37,27,8,2,1,0,0
BOS194407091,1944-07-09,1,BOS07,1,BOS,CLE,1,0,1,0,1,,37,2,11,12,1,0,0,,2,,2,,2,1,0,0,0,0,0,0,10,1,1,0,0,0,1,0,1,0,27,44,,8,0,13,,,,1,0,6,,4,,0,0,0,,0,1,,,,,,,1,27,46,27,16,3,2,0,0
BOS194407092,1944-07-09,2,BOS07,1,BOS,CLE,1,1,0,0,1,,26,4,5,12,2,1,1,,4,,4,,2,1,1,2,0,0,0,0,5,1,1,0,0,0,1,1,0,1,27,33,,2,0,7,,,,0,0,1,,5,,0,0,0,,0,0,,,,,,,1,27,34,27,7,0,1,0,0
NYA194407131,1944-07-13,1,NYC16,0,BOS,NYA,1,0,1,0,1,,32,2,6,7,1,0,0,,2,,1,,2,1,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0,24,31,,4,0,8,,,,1,0,2,,1,,0,2,0,,0,0,,,,,,,1,24,31,24,7,0,2,0,0
NYA194407131,1944-07-13,1,NYC16,0,BOS,NYA,1,0,1,0,1,33,32,2,6,7,1,0,0,0,2,,1,0,2,1,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0,24,31,27,4,4,8,13,0,1,1,0,2,0,1,1,0,2,0,0,0,0,0,0,2,16,,,1,24,31,24,7,0,2,0,0
NYA194407132,1944-07-13,2,NYC16,0,BOS,NYA,1,1,0,0,1,,39,8,12,15,0,0,1,,8,,5,,2,1,1,1,0,0,1,0,11,1,1,1,0,0,0,1,0,0,27,36,,4,0,6,12,0,0,2,0,3,,4,,1,0,0,,0,0,,,,,,,1,27,36,27,9,0,1,0,0
NYA194407140,1944-07-14,0,NYC16,0,BOS,NYA,1,0,1,0,1,,33,3,9,16,2,1,1,,3,,3,,3,1,0,1,0,0,0,0,7,1,1,0,0,0,1,0,1,0,24,34,,4,0,7,,,,0,0,1,,3,,0,1,0,,0,0,,,,,,,1,24,32,24,5,3,1,0,0
NYA194407150,1944-07-15,0,NYC16,0,BOS,NYA,1,0,1,0,1,,36,7,11,14,3,0,0,,7,,6,,4,3,0,0,0,0,0,0,8,1,1,0,0,0,1,0,1,0,24,41,,9,0,10,,,,3,0,9,,0,,1,1,0,,0,0,,,,,,,1,24,39,24,15,0,1,0,0
NYA194407160,1944-07-16,0,NYC16,0,BOS,NYA,1,0,1,0,1,,31,1,6,7,1,0,0,,1,,3,,5,1,0,1,0,0,0,0,7,1,1,0,0,0,1,0,1,0,24,35,,7,0,8,,,,4,0,3,,1,,2,0,0,,0,0,,,,,,,1,24,36,24,11,1,2,0,0
CHA194407180,1944-07-18,0,CHI10,0,BOS,CHA,1,1,0,0,1,,44,4,11,12,1,0,0,,4,,1,,3,0,0,1,0,0,1,0,9,1,1,1,0,0,0,1,0,0,33,39,,2,0,4,5,1,0,0,0,3,,6,,0,1,0,,0,0,,,,,,,1,33,44,33,10,1,0,0,0
CHA194407190,1944-07-19,0,CHI10,0,BOS,CHA,1,0,1,0,1,,36,4,10,12,0,1,0,,4,,1,,8,1,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,24,35,,5,0,6,,,,0,0,5,,2,,0,0,0,,0,0,,,,,,,1,24,35,24,10,1,1,0,0
CHA194407200,1944-07-20,0,CHI10,0,BOS,CHA,1,1,0,0,1,,39,11,14,18,2,1,0,,11,,5,,3,1,0,1,0,0,0,0,7,1,1,0,0,0,1,1,0,1,27,48,,7,0,16,,,,0,0,4,,3,,0,0,0,,0,0,,,,,,,1,27,38,27,10,1,0,0,0
CHA194407210,1944-07-21,0,CHI10,0,BOS,CHA,1,0,1,0,1,,31,3,10,10,0,0,0,,3,,3,,4,3,0,2,0,0,0,0,6,1,1,1,0,0,0,0,1,0,24,35,,5,0,9,10,1,0,0,0,4,,1,,0,0,0,,0,0,,,,,,,1,24,32,24,8,0,2,0,0
SLA194407220,1944-07-22,0,STL07,0,BOS,SLA,1,1,0,0,1,,37,8,13,18,3,1,0,,6,,3,,5,0,0,2,0,2,0,0,7,1,1,0,0,0,1,1,0,1,27,35,,4,0,8,,,,0,0,1,,5,,0,1,0,,0,0,,,,,,,1,27,35,27,8,0,1,0,0
SLA194407231,1944-07-23,1,STL07,0,BOS,SLA,1,1,0,0,1,,40,12,16,23,2,1,1,,12,,1,,4,1,2,2,0,0,0,0,6,1,1,1,0,0,0,1,0,0,27,35,,1,0,6,9,1,1,0,0,2,,5,,0,1,0,,0,0,,,,,,,1,27,36,27,8,1,0,0,0
SLA194407232,1944-07-23,2,STL07,0,BOS,SLA,1,0,1,0,1,,34,3,9,15,0,0,2,,3,,5,,2,0,0,1,0,1,0,0,10,1,1,0,0,0,1,0,1,0,24,38,,9,0,12,,,,2,0,2,,1,,0,0,0,,0,0,,,,,,,1,24,32,24,8,0,0,0,0
SLA194407240,1944-07-24,0,STL07,0,BOS,SLA,1,0,1,0,1,,36,5,9,15,3,0,1,,5,,3,,7,0,0,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,24,36,,6,0,8,,,,1,0,4,,6,,0,2,0,,0,0,,,,,,,1,24,32,24,7,1,1,0,0
DET194407250,1944-07-25,0,DET04,0,BOS,DET,1,1,0,0,1,,41,7,16,23,2,1,1,,5,,3,,5,1,0,1,0,1,0,0,11,1,1,0,0,0,1,1,0,1,27,35,,3,0,7,,,,0,0,3,,3,,0,1,0,,0,0,,,,,,,1,27,40,27,12,1,2,0,0
DET194407260,1944-07-26,0,DET04,0,BOS,DET,1,0,0,1,1,,25,1,4,4,0,0,0,,1,,5,,2,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,21,27,,1,0,6,7,1,0,0,0,2,,0,,0,1,0,,0,0,,,,,,,1,21,39,21,18,0,1,0,0
DET194407270,1944-07-27,0,DET04,0,BOS,DET,1,1,0,0,1,,34,6,11,16,2,0,1,,5,,2,,2,1,1,3,0,0,1,0,7,1,1,1,0,0,0,1,0,0,27,34,,1,0,6,7,1,0,0,0,0,,6,,1,0,0,,0,0,,,,,,,1,27,36,27,8,1,0,0,0
DET194407280,1944-07-28,0,DET04,0,BOS,DET,1,1,0,0,1,,43,15,15,22,5,1,0,,15,,8,,2,0,1,1,0,1,0,0,11,1,1,1,0,0,0,1,0,0,27,43,,5,0,9,11,2,0,0,0,8,,7,,0,0,0,,0,0,,,,,,,1,27,38,27,10,1,1,0,0
CLE194407301,1944-07-30,1,CLE07,0,BOS,CLE,1,1,0,0,1,,38,5,10,13,3,0,0,,4,,3,,2,1,0,0,0,0,0,0,9,1,1,0,0,0,1,1,0,1,27,38,,3,0,9,,,,0,0,1,,2,,0,0,0,,0,0,,,,,,,1,27,38,27,9,2,0,0,0
CLE194407302,1944-07-30,2,CLE07,0,BOS,CLE,1,0,1,0,1,,30,2,5,6,1,0,0,,2,,2,,6,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,0,24,40,,3,0,6,9,3,0,0,0,10,,4,,2,0,0,,1,0,,,,,,,1,24,37,24,12,1,1,0,0
CLE194407310,1944-07-31,0,CLE07,0,BOS,CLE,1,1,0,0,1,,29,1,2,2,0,0,0,,1,,2,,5,0,0,0,0,0,0,0,3,1,1,0,1,1,1,1,0,1,27,30,,0,0,2,,,,0,0,2,,3,,0,1,0,,0,0,,,,,,,1,27,42,27,15,0,1,0,0
CLE194408010,1944-08-01,0,CLE06,0,BOS,CLE,1,0,1,0,1,,35,4,9,14,5,0,0,,4,,8,,3,0,0,2,0,0,0,0,14,1,1,1,0,0,0,0,1,0,24,37,,8,0,11,15,1,0,1,0,1,,3,,0,1,0,,0,0,,,,,,,1,24,35,24,9,2,0,0,0
BOS194408041,1944-08-04,1,BOS07,1,BOS,WS1,1,0,1,0,1,,37,5,12,21,3,0,2,,5,,1,,4,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,27,45,,7,0,14,,,,0,0,6,,4,,0,1,0,,1,0,,,,,,,1,27,43,27,14,2,1,0,1
BOS194408041,1944-08-04,1,BOS07,1,BOS,WS1,1,0,1,0,1,38,37,5,12,21,3,0,2,0,5,,1,0,4,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,27,45,38,7,6,14,17,3,0,0,0,6,1,4,1,0,1,0,0,1,0,2,0,9,10,,,1,27,43,27,14,2,1,0,1
BOS194408042,1944-08-04,2,BOS07,1,BOS,WS1,1,1,0,0,1,,32,4,6,12,3,0,1,,2,,5,,4,0,0,0,0,1,0,0,9,1,1,1,1,0,0,1,0,0,27,30,,0,0,2,2,0,0,0,0,3,,2,,0,1,0,,0,0,,,,,,,1,27,41,27,12,2,2,0,0
BOS194408050,1944-08-05,0,BOS07,1,BOS,WS1,1,1,0,0,1,,36,6,9,16,1,0,2,,4,,0,,3,0,0,0,0,1,0,0,6,1,1,1,0,0,0,1,0,0,27,34,,2,0,5,8,1,1,0,0,2,,9,,0,0,0,,0,0,,,,,,,1,27,32,27,5,0,0,0,0
BOS194408050,1944-08-05,0,BOS07,1,BOS,WS1,1,1,0,0,1,36,36,6,9,16,1,0,2,0,4,,0,0,3,0,0,0,0,1,0,0,6,1,1,1,0,0,0,1,0,0,27,34,32,2,2,5,8,1,1,0,0,2,0,9,0,0,0,0,0,0,0,0,0,9,9,,,1,27,24,21,3,0,0,0,0
BOS194408061,1944-08-06,1,BOS07,1,BOS,WS1,1,0,1,0,1,,33,2,7,12,3,1,0,,2,,1,,1,1,0,0,0,0,0,0,5,1,1,1,0,0,0,0,1,0,27,35,,3,0,7,15,2,0,2,0,1,,2,,0,1,0,,0,0,,,,,,,1,27,38,27,11,0,0,0,0
BOS194408062,1944-08-06,2,BOS07,1,BOS,WS1,1,1,0,0,1,,34,5,10,11,1,0,0,,4,,5,,5,1,0,0,0,1,0,0,10,1,1,0,0,0,1,1,0,0,27,42,,4,0,13,,,,0,0,2,,1,,1,1,0,,0,0,,,,,,,1,27,42,27,15,0,0,0,0
BOS194408090,1944-08-09,0,BOS07,1,BOS,CHA,1,1,0,0,1,,33,9,11,24,1,3,2,,9,,6,,1,2,0,0,0,0,1,0,6,1,1,1,0,0,0,1,0,0,27,33,,1,0,4,4,0,0,0,0,2,,5,,0,0,0,,0,0,,,,,,,1,27,39,27,10,2,2,0,0
BOS194408100,1944-08-10,0,BOS07,1,BOS,CHA,1,1,0,0,1,,29,2,8,9,1,0,0,,2,,0,,2,0,0,0,0,1,0,0,3,1,1,1,0,0,0,1,0,0,27,36,,1,0,7,10,1,1,0,0,3,,4,,0,0,0,,0,0,,,,,,,1,27,36,27,9,0,0,0,0
BOS194408110,1944-08-11,0,BOS07,1,BOS,CHA,1,0,1,0,1,,37,7,12,18,3,0,1,,7,,6,,1,0,0,0,0,0,0,0,9,1,1,0,0,0,1,0,1,0,27,44,,9,0,10,,,,0,0,7,,2,,0,1,0,,0,0,,,,,,,1,27,44,27,15,2,1,0,0
BOS194408120,1944-08-12,0,BOS07,1,BOS,CHA,1,1,0,0,1,,30,5,8,13,2,0,1,,5,,4,,3,1,0,1,0,1,0,0,6,1,1,0,0,0,1,1,0,0,27,39,,4,0,11,,,,0,0,2,,3,,0,1,0,,0,0,,,,,,,1,27,37,27,9,1,0,0,0
BOS194408120,1944-08-12,0,BOS07,1,BOS,CHA,1,1,0,0,1,35,30,5,8,13,2,0,1,0,5,,4,1,3,1,0,1,0,1,0,0,6,1,1,0,0,0,1,1,0,0,27,39,36,4,4,11,14,3,0,0,0,2,0,3,0,0,1,0,0,0,0,1,0,7,15,,,1,27,31,24,6,1,0,0,0
BOS194408131,1944-08-13,1,BOS07,1,BOS,SLA,1,1,0,0,1,,48,7,14,26,2,2,2,,7,,2,,9,0,0,0,0,0,1,0,6,1,1,0,0,0,1,1,0,0,39,58,,6,0,14,,,,3,0,6,,10,,1,1,0,,1,0,,,,,,,1,39,56,39,17,0,1,0,0
BOS194408132,1944-08-13,2,BOS07,1,BOS,SLA,1,0,1,0,1,,19,1,5,6,1,0,0,,1,,1,,2,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0,15,22,,6,0,9,,,,0,0,1,,4,,0,1,0,,0,0,,,,,,,1,15,21,15,6,0,1,0,0
BOS194408140,1944-08-14,0,BOS07,1,BOS,SLA,1,1,0,0,1,,34,5,12,16,1,0,1,,5,,2,,7,1,0,0,0,0,0,0,7,1,1,1,0,0,0,1,0,0,27,34,,1,0,4,5,1,0,0,0,4,,2,,0,1,0,,1,0,,,,,,,1,27,40,27,13,0,0,0,0
BOS194408150,1944-08-15,0,BOS07,1,BOS,SLA,1,0,1,0,1,,34,5,7,10,3,0,0,,5,,2,,3,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0,27,37,,6,0,8,,,,1,0,2,,3,,0,0,0,,1,0,,,,,,,1,27,35,27,8,0,0,0,0
BOS194408150,1944-08-15,0,BOS07,1,BOS,SLA,1,0,1,0,1,36,34,5,7,10,3,0,0,0,5,,2,0,3,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0,27,37,35,6,6,8,14,3,0,1,1,2,0,3,0,0,0,0,0,1,0,0,0,16,8,,,1,27,23,18,5,0,0,0,0
BOS194408160,1944-08-16,0,BOS07,1,BOS,DET,1,0,1,0,1,,32,2,7,9,2,0,0,,2,,6,,1,1,0,0,0,0,0,0,9,1,1,1,0,0,0,0,1,0,27,39,,4,0,5,9,1,0,1,0,5,,4,,0,1,0,,0,0,,,,,,,1,27,41,27,12,2,0,0,0
BOS194408170,1944-08-17,0,BOS07,1,BOS,DET,1,0,0,1,1,,22,3,8,13,2,0,1,,3,,2,,1,0,0,0,0,0,1,0,6,1,1,0,0,0,1,0,0,0,16,24,,3,0,5,,,,0,0,3,,4,,0,1,0,,0,0,,,,,,,1,16,24,16,7,1,0,0,0
BOS194408181,1944-08-18,1,BOS07,1,BOS,DET,1,0,1,0,1,,34,0,7,8,1,0,0,,0,,1,,6,2,0,0,0,0,0,0,8,1,1,1,0,0,0,0,1,0,27,36,,3,0,6,11,3,1,0,0,5,,2,,0,0,0,,0,0,,,,,,,1,27,39,27,12,0,2,0,0
BOS194408181,1944-08-18,1,BOS07,1,BOS,DET,1,0,1,0,1,35,34,0,7,8,1,0,0,0,0,,1,0,6,2,0,0,0,0,0,0,8,1,1,1,0,0,0,0,1,0,27,36,31,3,3,6,11,3,1,0,0,5,0,2,2,0,0,0,0,0,0,0,0,11,11,,,1,27,39,27,12,0,2,0,0
BOS194408182,1944-08-18,2,BOS07,1,BOS,DET,1,1,0,0,1,,38,7,16,22,1,1,1,,6,,1,,1,2,0,1,0,0,0,0,9,1,1,0,0,0,1,1,0,0,27,39,,4,0,11,,,,0,0,2,,2,,0,0,0,,0,0,,,,,,,1,27,42,27,13,2,1,0,0
BOS194408190,1944-08-19,0,BOS07,1,BOS,DET,1,1,0,0,1,,34,9,12,19,4,0,1,,8,,2,,1,1,0,3,0,0,1,0,6,1,1,1,0,0,0,1,0,0,27,33,,1,0,3,5,2,0,0,0,4,,4,,0,0,0,,0,0,,,,,,,1,27,36,27,9,0,1,0,0
BOS194408201,1944-08-20,1,BOS07,1,BOS,CLE,1,1,0,0,1,,33,8,10,22,2,2,2,,8,,3,,4,0,0,1,0,0,0,0,5,1,1,0,0,0,1,1,0,0,27,45,,6,0,14,,,,1,0,6,,5,,0,0,0,,0,0,,,,,,,1,27,42,27,13,2,1,0,0
BOS194408202,1944-08-20,2,BOS07,1,BOS,CLE,1,1,0,0,1,,38,11,16,28,7,1,1,,11,,3,,0,0,0,1,0,0,0,0,7,1,1,1,0,0,0,1,0,0,27,39,,4,0,10,15,2,0,1,0,3,,5,,0,0,0,,0,0,,,,,,,1,27,37,27,9,1,2,0,0
BOS194408210,1944-08-21,0,BOS07,1,BOS,CLE,1,0,1,0,1,,49,6,14,21,5,1,0,,6,,7,,2,0,0,2,0,0,0,0,13,1,1,0,0,0,1,0,1,0,39,57,,7,0,13,,,,4,0,8,,4,,0,0,0,,0,0,,,,,,,1,39,62,39,23,0,0,0,0
BOS194408220,1944-08-22,0,BOS07,1,BOS,CLE,1,0,1,0,1,,32,3,8,12,1,0,1,,2,,2,,6,0,0,1,0,0,0,0,5,1,1,0,0,0,1,0,1,0,27,45,,5,0,11,,,,0,0,9,,4,,0,0,0,,2,0,,,,,,,1,27,37,27,10,0,1,0,0
PHA194408251,1944-08-25,1,PHI11,0,BOS,PHA,1,0,1,0,1,,31,1,7,10,3,0,0,,1,,2,,2,3,0,0,0,0,1,0,5,1,1,0,0,0,1,0,1,0,24,38,,6,0,9,,,,1,0,4,,6,,0,2,0,,0,0,,,,,,,1,24,35,24,9,2,0,0,1
PHA194408251,1944-08-25,1,PHI11,0,BOS,PHA,1,0,1,0,1,33,31,1,7,10,3,0,0,0,1,,2,0,2,3,0,0,0,0,1,0,5,1,1,0,0,0,1,0,1,0,24,38,32,6,1,9,13,1,0,1,0,4,1,6,0,0,2,0,0,0,0,0,0,8,9,,,1,24,34,24,8,2,0,0,1
PHA194408252,1944-08-25,2,PHI11,0,BOS,PHA,1,0,1,0,1,,33,4,8,9,1,0,0,,4,,6,,5,1,0,0,0,1,0,0,8,1,1,0,0,0,1,0,1,0,24,42,,9,0,12,,,,0,0,5,,3,,0,3,0,,0,0,,,,,,,1,24,38,24,11,3,1,0,0
PHA194408252,1944-08-25,2,PHI11,0,BOS,PHA,1,0,1,0,1,39,33,4,8,9,1,0,0,0,4,,6,0,5,1,0,0,0,1,0,0,8,1,1,0,0,0,1,0,1,0,24,42,34,9,7,12,14,0,1,0,0,5,1,3,0,0,3,0,0,0,0,2,1,8,10,,,1,24,38,24,11,3,1,0,0
PHA194408260,1944-08-26,0,PHI11,0,BOS,PHA,1,0,1,0,1,,34,1,7,8,1,0,0,,1,,1,,0,0,0,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,24,37,,6,0,10,,,,0,0,3,,1,,0,0,0,,0,0,,,,,,,1,24,35,24,10,1,1,0,0
PHA194408260,1944-08-26,0,PHI11,0,BOS,PHA,1,0,1,0,1,35,34,1,7,8,1,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,24,37,34,6,6,10,12,2,0,0,0,3,0,1,1,0,0,0,0,0,0,3,2,9,13,,,1,24,35,24,10,1,1,0,0
PHA194408271,1944-08-27,1,PHI11,0,BOS,PHA,1,1,0,0,1,,38,8,14,18,2,1,0,,8,,3,,2,2,2,0,0,4,0,0,8,1,1,0,0,0,1,1,0,1,27,42,,5,0,15,,,,1,0,2,,2,,0,0,0,,0,0,,,,,,,1,27,42,27,14,1,2,0,0
PHA194408271,1944-08-27,1,PHI11,0,BOS,PHA,1,1,0,0,1,43,38,8,14,18,2,1,0,0,8,,3,0,2,2,2,0,0,4,0,0,8,1,1,0,0,0,1,1,0,1,27,42,40,5,5,15,19,1,0,1,0,2,0,2,2,0,0,0,0,0,0,2,1,13,10,,,1,27,42,27,14,1,2,0,0
PHA194408272,1944-08-27,2,PHI11,0,BOS,PHA,1,1,0,0,1,,36,7,10,13,1,1,0,,5,,3,,4,1,0,1,0,0,0,0,6,1,1,1,0,0,0,1,0,0,27,38,,2,0,8,8,0,0,0,0,4,,5,,0,0,0,,2,0,,,,,,,1,27,41,27,14,0,1,0,1
PHA194408272,1944-08-27,2,PHI11,0,BOS,PHA,1,1,0,0,1,40,36,7,10,13,1,1,0,0,5,,3,0,4,1,0,1,0,0,0,0,6,1,1,1,0,0,0,1,0,0,27,38,34,2,2,8,8,0,0,0,0,4,0,5,1,0,0,0,0,2,0,0,0,12,8,,,1,27,41,27,14,0,1,0,1
NYA194408280,1944-08-28,0,NYC16,0,BOS,NYA,1,1,0,0,1,,33,7,10,14,0,2,0,,6,,4,,7,3,0,0,0,0,1,0,3,1,1,0,0,0,1,1,0,0,27,45,,4,0,6,,,,0,0,13,,5,,0,0,0,,1,0,,,,,,,1,27,39,27,11,1,2,0,0
NYA194408280,1944-08-28,0,NYC16,0,BOS,NYA,1,1,0,0,1,37,33,7,10,14,0,2,0,0,6,,4,0,7,3,0,0,0,0,1,0,3,1,1,0,0,0,1,1,0,0,27,45,32,4,1,6,8,2,0,0,0,13,0,5,1,0,0,0,0,1,0,3,0,10,10,,,1,27,37,26,10,1,2,0,0
NYA194408291,1944-08-29,1,NYC16,0,BOS,NYA,1,1,0,0,1,,39,8,17,19,2,0,0,,8,,2,,4,0,0,0,0,3,2,0,6,1,1,1,0,0,0,1,0,0,27,34,,1,0,6,7,1,0,0,0,1,,2,,0,0,0,,0,0,,,,,,,1,27,35,27,7,1,1,0,0
NYA194408291,1944-08-29,1,NYC16,0,BOS,NYA,1,1,0,0,1,41,39,8,17,19,2,0,0,0,8,,2,1,4,0,0,0,0,3,2,0,6,1,1,1,0,0,0,1,0,0,27,34,33,1,1,6,7,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,8,16,,,1,27,35,27,7,1,1,0,0
NYA194408292,1944-08-29,2,NYC16,0,BOS,NYA,1,0,1,0,1,,33,2,8,11,0,0,1,,2,,1,,4,2,0,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,24,42,,11,0,13,,,,1,0,5,,7,,0,1,0,,0,0,,,,,,,1,24,37,24,9,4,2,0,0
NYA194408292,1944-08-29,2,NYC16,0,BOS,NYA,1,0,1,0,1,34,33,2,8,11,0,0,1,0,2,,1,0,4,2,0,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,24,42,36,11,9,13,18,0,1,1,0,5,0,7,1,0,1,0,0,0,0,1,0,4,9,,,1,24,36,24,8,4,2,0,0
NYA194408300,1944-08-30,0,NYC16,0,BOS,NYA,1,0,1,0,1,,39,7,12,25,0,2,3,,7,,2,,7,0,0,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,24,45,,9,0,16,,,,0,0,4,,5,,2,0,0,,0,0,,,,,,,1,24,30,24,6,0,0,0,0
BOS194409010,1944-09-01,0,BOS07,1,BOS,PHA,1,1,0,0,1,,33,4,10,15,2,0,1,,4,,1,,2,0,0,1,0,0,0,0,7,1,1,0,0,0,1,1,0,1,27,35,,3,0,8,,,,0,0,1,,2,,0,0,0,,0,0,,,,,,,1,27,40,27,12,1,1,0,0
